x1,x2,x3,x4,x5,y1,y2,y3,y4
2.0,25.0,11.0,10.0,4.0,736,1,2,0
30.0,12.0,0.0,17.0,4.0,1128,1,2,0
6.0,25.0,10.0,12.0,2.0,495,1,2,0
2.0,25.0,0.0,17.0,4.0,553,1,2,0
4.0,25.0,0.0,17.0,4.0,1754,1,2,0
2.0,25.0,28.0,8.0,4.0,761,1,2,0
2.0,25.0,0.0,17.0,4.0,355,1,2,0
19.0,7.0,20.0,12.0,4.0,420,1,2,0
23.0,25.0,0.0,17.0,4.0,655,1,2,0
4.0,25.0,64.0,17.0,4.0,1135,1,2,0
2.0,25.0,0.0,17.0,4.0,2129,1,2,0
23.0,25.0,61.0,8.0,4.0,2126,1,2,0
2.0,25.0,20.0,12.0,4.0,46,1,2,0
7.0,20.0,5.0,10.0,4.0,1156,1,2,0
7.0,20.0,7.0,11.0,4.0,1054,1,2,0
7.0,20.0,58.0,12.0,4.0,851,1,2,0
15.0,25.0,76.0,5.0,4.0,398,1,2,0
4.0,20.0,0.0,17.0,2.0,261,1,2,0
5.0,25.0,0.0,17.0,4.0,774,1,2,0
10.0,25.0,47.0,12.0,2.0,983,1,1,24
4.0,12.0,27.0,12.0,4.0,1969,1,2,0
2.0,25.0,15.0,8.0,4.0,1689,1,2,0
5.0,20.0,6.0,8.0,4.0,597,1,2,0
12.0,18.0,81.0,1.0,4.0,795,1,2,0
29.0,20.0,144.0,1.0,4.0,795,1,2,0
9.0,7.0,18.0,12.0,2.0,656,1,2,0
19.0,7.0,20.0,14.0,4.0,188,1,2,0
7.0,27.0,20.0,13.0,4.0,2306,1,1,9
1.0,25.0,0.0,17.0,2.0,507,1,2,0
10.0,20.0,21.0,9.0,4.0,595,2,8,21
2.0,20.0,117.0,5.0,4.0,1163,1,2,0
7.0,25.0,0.0,17.0,4.0,1152,1,2,0
23.0,25.0,0.0,17.0,4.0,2321,1,2,0
12.0,25.0,0.0,17.0,4.0,365,1,2,0
4.0,25.0,12.0,12.0,4.0,1810,1,2,0
15.0,20.0,40.0,13.0,4.0,1297,2,8,21
8.0,20.0,0.0,17.0,4.0,1399,1,2,0
23.0,25.0,74.0,5.0,2.0,797,1,2,0
23.0,25.0,0.0,17.0,4.0,759,1,2,0
23.0,25.0,0.0,17.0,4.0,792,1,2,0
2.0,25.0,0.0,17.0,4.0,1849,1,2,0
2.0,12.0,18.0,12.0,4.0,1180,1,1,17
18.0,25.0,0.0,17.0,4.0,910,1,1,24
6.0,6.0,36.0,12.0,4.0,738,1,1,17
18.0,27.0,0.0,17.0,4.0,1215,1,1,17
2.0,25.0,55.0,12.0,4.0,2221,1,2,0
2.0,25.0,5.0,9.0,4.0,233,1,2,0
2.0,25.0,9.0,8.0,4.0,911,1,1,24
2.0,25.0,0.0,17.0,4.0,1755,1,2,0
10.0,10.0,12.0,12.0,4.0,584,2,8,21
4.0,25.0,0.0,17.0,4.0,531,1,2,0
4.0,20.0,61.0,12.0,4.0,3,1,2,0
2.0,25.0,14.0,5.0,4.0,1194,1,2,0
23.0,25.0,0.0,17.0,4.0,203,1,2,0
15.0,30.0,0.0,17.0,4.0,2330,1,2,0
8.0,20.0,0.0,17.0,4.0,1099,1,1,27
17.0,12.0,8.0,9.0,4.0,1449,1,2,0
17.0,25.0,6.0,9.0,2.0,1810,1,2,0
10.0,27.0,558.0,5.0,4.0,188,1,2,0
1.0,25.0,0.0,17.0,4.0,789,1,2,0
10.0,25.0,0.0,17.0,2.0,2197,1,2,0
4.0,25.0,0.0,17.0,4.0,500,1,2,0
23.0,7.0,0.0,17.0,4.0,398,1,2,0
1.0,25.0,32.0,1.0,2.0,969,1,2,0
23.0,25.0,0.0,17.0,4.0,1339,1,2,0
23.0,25.0,60.0,12.0,4.0,2273,1,1,13
1.0,25.0,43.0,5.0,4.0,450,1,2,0
4.0,20.0,5.0,17.0,4.0,154,1,2,0
8.0,20.0,0.0,17.0,4.0,1509,1,1,27
16.0,27.0,55.0,8.0,4.0,2090,1,1,9
10.0,25.0,62.0,12.0,4.0,112,1,2,0
1.0,6.0,0.0,17.0,4.0,1550,1,1,22
17.0,10.0,0.0,17.0,4.0,2176,1,2,29
23.0,25.0,0.0,17.0,4.0,1340,1,2,0
15.0,27.0,0.0,17.0,4.0,1272,1,1,17
2.0,12.0,15.0,12.0,2.0,216,1,2,0
7.0,25.0,13.0,12.0,4.0,450,1,2,0
23.0,7.0,70.0,10.0,4.0,438,1,1,24
22.0,25.0,78.0,5.0,4.0,1962,1,2,0
2.0,20.0,10.0,8.0,4.0,1321,1,1,9
16.0,27.0,36.0,8.0,4.0,1318,1,1,9
25.0,20.0,86.0,5.0,4.0,1076,1,1,17
7.0,20.0,7.0,9.0,4.0,1748,1,2,0
16.0,27.0,38.0,8.0,4.0,98,1,1,27
8.0,25.0,17.0,12.0,4.0,786,1,2,0
29.0,7.0,35.0,5.0,4.0,1802,1,2,0
2.0,25.0,0.0,17.0,4.0,415,1,2,0
1.0,20.0,32.0,12.0,2.0,1223,1,1,27
10.0,6.0,111.0,1.0,4.0,1085,1,2,0
5.0,6.0,0.0,17.0,4.0,152,1,2,0
30.0,25.0,73.0,12.0,2.0,1767,1,2,0
7.0,25.0,0.0,17.0,6.0,1052,1,2,0
25.0,0.0,27.0,12.0,4.0,1652,1,1,16
29.0,25.0,50.0,5.0,4.0,403,1,2,0
2.0,6.0,9.0,8.0,4.0,2243,1,2,0
25.0,25.0,0.0,17.0,4.0,338,1,1,16
10.0,6.0,15.0,12.0,4.0,2105,1,2,0
27.0,24.0,0.0,17.0,4.0,1237,1,1,16
7.0,0.0,53.0,12.0,4.0,2209,1,1,16
24.0,28.0,453.0,8.0,0.0,1543,1,1,16
11.0,27.0,0.0,17.0,4.0,31,1,1,17
26.0,25.0,51.0,9.0,4.0,332,1,1,16
22.0,5.0,14.0,5.0,2.0,1178,1,1,17
23.0,27.0,0.0,17.0,4.0,655,1,2,0
23.0,25.0,0.0,17.0,4.0,1275,1,2,0
23.0,25.0,128.0,5.0,4.0,2056,1,1,24
18.0,16.0,0.0,17.0,4.0,2185,1,1,28
2.0,25.0,6.0,9.0,4.0,176,1,1,24
2.0,25.0,0.0,17.0,4.0,737,1,2,0
0.0,6.0,0.0,17.0,4.0,587,1,2,0
7.0,25.0,0.0,17.0,4.0,493,1,2,0
2.0,25.0,66.0,5.0,4.0,1136,1,2,0
2.0,25.0,85.0,1.0,4.0,1136,1,2,0
4.0,25.0,44.0,13.0,4.0,447,1,2,0
22.0,25.0,33.0,12.0,4.0,1932,1,1,24
4.0,21.0,0.0,17.0,2.0,878,2,8,21
4.0,25.0,14.0,9.0,4.0,984,1,1,24
2.0,25.0,18.0,9.0,4.0,1667,1,2,0
24.0,25.0,66.0,8.0,4.0,423,1,2,0
7.0,25.0,0.0,17.0,3.0,234,1,2,0
7.0,25.0,0.0,17.0,3.0,234,1,2,0
7.0,25.0,0.0,17.0,3.0,1672,1,2,0
2.0,25.0,68.0,10.0,4.0,1245,1,2,0
7.0,25.0,8.0,9.0,3.0,533,1,2,0
2.0,25.0,0.0,17.0,4.0,396,1,2,0
23.0,25.0,30.0,12.0,4.0,915,1,2,0
6.0,6.0,38.0,12.0,6.0,222,1,2,0
4.0,25.0,0.0,17.0,6.0,544,1,2,0
23.0,7.0,0.0,17.0,4.0,1087,1,1,27
4.0,25.0,162.0,1.0,4.0,2305,1,1,24
4.0,6.0,465.90203857421875,9.859999656677246,7.0,2154,1,2,0
4.0,0.0,17.0,12.0,4.0,1919,1,1,16
2.0,25.0,49.0,12.0,4.0,524,1,2,0
25.0,25.0,7.0,12.0,4.0,1257,1,1,16
5.0,9.0,109.0,1.0,4.0,1437,1,1,17
25.0,25.0,59.0,12.0,4.0,1259,1,1,16
8.0,27.0,4.0,1.0,4.0,2288,1,1,17
29.0,11.0,24.0,12.0,4.0,1420,1,1,15
10.0,4.0,119.0,1.0,4.0,1859,1,1,17
2.0,25.0,503.3900146484375,9.949999809265137,7.0,162,1,2,0
7.0,6.0,518.6810302734375,8.800000190734863,7.0,1450,1,2,0
4.0,6.0,465.90203857421875,9.859999656677246,7.0,2072,1,2,0
8.0,6.0,41.0,8.0,4.0,1553,1,1,22
2.0,16.0,0.0,17.0,4.0,1872,1,2,25
9.0,27.0,293.0,12.0,4.0,283,1,2,0
9.0,27.0,301.0,12.0,4.0,2096,1,2,0
17.0,7.0,77.0,9.0,2.0,425,1,2,0
4.0,25.0,0.0,17.0,4.0,1782,1,2,0
2.0,25.0,0.0,17.0,4.0,1972,1,2,0
9.0,16.0,0.0,17.0,4.0,930,1,1,17
10.0,25.0,0.0,17.0,4.0,1749,1,1,24
8.0,6.0,8.0,5.0,4.0,1369,1,2,0
7.0,25.0,29.0,12.0,4.0,1667,1,2,0
6.0,22.0,38.0,12.0,4.0,1863,1,2,0
16.0,21.0,0.0,17.0,4.0,1597,1,1,11
23.0,25.0,54.0,12.0,4.0,1627,1,1,24
26.0,30.0,115.0,1.0,4.0,1385,1,2,0
8.0,27.0,0.0,17.0,4.0,1857,1,1,17
8.0,27.0,0.0,17.0,4.0,93,1,2,0
12.0,6.0,739.0,1.0,4.0,629,1,1,16
2.0,25.0,0.0,17.0,6.0,1993,1,2,0
4.0,5.0,0.0,17.0,4.0,1091,1,1,17
25.0,9.0,72.0,8.0,4.0,1595,1,1,11
4.0,6.0,9.0,10.0,4.0,1744,1,1,9
10.0,6.0,0.0,17.0,4.0,2028,1,1,17
18.0,6.0,0.0,17.0,4.0,1738,1,1,27
2.0,6.0,25.0,12.0,4.0,1737,1,1,27
15.0,5.0,0.0,17.0,4.0,685,1,1,27
2.0,25.0,0.0,17.0,4.0,2281,1,2,0
4.0,30.0,0.0,17.0,4.0,1069,1,1,17
7.0,6.0,0.0,17.0,4.0,2104,1,2,0
17.0,6.0,48.0,9.0,4.0,946,1,2,8
5.0,7.0,0.0,17.0,4.0,2137,1,1,9
8.0,5.0,0.0,17.0,4.0,219,1,1,17
30.0,16.0,0.0,17.0,4.0,810,1,2,12
7.0,3.0,0.0,17.0,4.0,2184,1,1,28
16.0,17.0,30.0,8.0,4.0,1611,0,9,23
23.0,29.0,0.0,17.0,4.0,197,1,1,9
2.0,7.0,0.0,17.0,4.0,1844,1,1,24
22.0,16.0,83.0,8.0,4.0,811,1,2,12
2.0,10.0,499.0,9.0,4.0,1305,1,1,9
9.0,12.0,124.0,5.0,4.0,1331,1,1,17
2.0,5.0,30.0,5.0,4.0,1913,1,1,17
20.0,25.0,130.0,8.0,4.0,414,1,2,0
26.0,27.0,33.0,12.0,4.0,9,1,1,9
17.0,12.0,0.0,17.0,4.0,1106,1,1,17
25.0,24.0,45.0,14.0,4.0,871,1,1,16
24.0,21.0,51.0,5.0,4.0,1447,1,1,27
10.0,25.0,0.0,17.0,3.0,1670,1,2,0
2.0,6.0,426.6703186035156,9.84000015258789,7.0,1242,1,2,0
2.0,16.0,0.0,17.0,4.0,1896,1,2,25
2.0,25.0,0.0,11.0,4.0,2061,1,1,24
10.0,25.0,162.0,1.0,3.0,614,1,1,17
17.0,25.0,177.3699951171875,7.260000228881836,7.0,1192,1,2,0
8.0,25.0,534.1900024414062,8.529999732971191,7.0,1192,1,2,0
18.0,27.0,0.0,17.0,4.0,999,1,2,0
30.0,6.0,586.0,9.0,4.0,642,1,1,27
23.0,25.0,49.0,5.0,4.0,1813,1,2,0
6.0,25.0,0.0,17.0,4.0,1995,1,2,0
2.0,25.0,19.0,4.0,4.0,1014,1,2,0
9.0,27.0,11.0,12.0,4.0,1170,1,2,0
15.0,16.0,97.0,1.0,4.0,675,2,8,21
5.0,5.0,11.0,12.0,4.0,2382,1,1,9
2.0,6.0,0.0,17.0,4.0,1917,1,1,24
10.0,25.0,0.0,17.0,2.0,1196,1,2,0
10.0,25.0,0.0,17.0,2.0,570,1,2,0
10.0,25.0,0.0,17.0,4.0,13,1,2,0
4.0,25.0,0.0,17.0,4.0,1574,1,1,24
5.0,25.0,83.0,17.0,4.0,356,1,2,0
8.0,27.0,86.0,12.0,4.0,665,1,2,0
9.0,10.0,7.0,8.0,4.0,1352,1,1,27
25.0,12.0,20.0,10.0,4.0,251,1,1,17
4.0,27.0,0.0,17.0,4.0,38,1,1,17
23.0,12.0,70.0,17.0,4.0,205,1,1,27
4.0,10.0,0.0,17.0,4.0,349,1,1,9
5.0,12.0,0.0,17.0,4.0,2161,1,1,9
25.0,10.0,832.0,10.0,6.0,1156,1,2,0
6.0,25.0,601.0,12.0,6.0,476,1,2,0
30.0,25.0,965.0,10.0,6.0,1360,1,2,0
4.0,25.0,938.0,10.0,6.0,245,1,2,0
26.0,12.0,145.0,1.0,4.0,727,1,1,9
29.0,27.0,6.0,8.0,4.0,40,1,1,17
25.0,8.0,69.0,5.0,4.0,404,1,2,0
2.0,25.0,0.0,17.0,4.0,405,1,2,0
2.0,6.0,35.0,8.0,4.0,2421,1,1,11
7.0,6.0,96.0,1.0,4.0,1074,1,2,0
12.0,5.0,14.0,5.0,4.0,2386,1,2,0
4.0,6.0,0.0,17.0,4.0,1621,1,1,17
23.0,7.0,99.0,1.0,4.0,2041,1,1,24
5.0,6.0,0.0,17.0,4.0,274,1,1,27
4.0,6.0,7.0,17.0,2.0,946,1,2,8
4.0,6.0,0.0,11.0,4.0,1621,1,1,17
4.0,6.0,0.0,17.0,4.0,1401,1,1,27
6.0,6.0,69.0,14.0,3.0,1718,2,8,21
15.0,18.0,0.0,17.0,4.0,1526,1,1,24
5.0,6.0,0.0,17.0,4.0,671,1,1,17
0.0,25.0,0.0,17.0,4.0,1630,1,1,24
12.0,7.0,0.0,17.0,4.0,2257,2,8,21
4.0,6.0,0.0,17.0,4.0,1303,2,8,21
26.0,25.0,10.0,10.0,4.0,1783,1,1,11
4.0,6.0,0.0,17.0,4.0,1713,2,8,21
4.0,6.0,0.0,17.0,4.0,584,2,8,21
4.0,27.0,0.0,17.0,4.0,675,2,8,21
7.0,6.0,0.0,16.646203994750977,5.0,1054,1,2,0
7.0,0.0,0.0,17.0,4.0,302,1,1,6
27.0,28.0,110.0,5.0,7.0,1311,1,1,18
8.0,25.0,30.0,14.0,2.0,970,1,2,0
24.0,16.0,509.0,5.0,4.0,1009,1,1,9
20.0,16.0,409.0,9.0,4.0,1940,1,1,9
26.0,6.0,52.0,12.0,2.0,1024,1,1,17
2.0,27.0,47.0,12.0,4.0,814,1,1,27
2.0,19.0,35.0,8.0,4.0,1501,1,1,27
4.0,6.0,36.0,12.0,2.0,2145,2,8,21
2.0,6.0,71.0,10.0,4.0,660,1,1,17
2.0,7.0,71.0,10.0,4.0,1777,1,1,27
9.0,27.0,0.0,17.0,4.0,1914,1,1,17
24.0,9.0,0.0,17.0,4.0,1966,1,7,20
25.0,16.0,84.0,5.0,4.0,2372,1,2,25
7.0,0.0,0.0,17.0,4.0,1384,1,1,16
25.0,24.0,12.0,9.0,2.0,1922,1,1,16
10.0,6.0,0.0,17.0,4.0,1314,1,2,0
1.0,0.0,0.0,17.0,2.0,301,1,1,6
24.0,25.0,126.0,5.0,4.0,1290,1,2,0
1.0,27.0,22.0,13.0,4.0,1414,1,1,17
2.0,6.0,0.0,17.0,4.0,1971,1,2,0
25.0,28.0,74.0,12.0,4.0,1232,1,1,16
3.0,5.0,70.0,5.0,4.0,1530,2,8,21
5.0,5.0,502.0,9.0,4.0,1729,1,1,17
6.0,6.0,38.0,12.0,4.0,2148,2,8,21
20.0,16.0,470.0,12.0,4.0,1939,1,1,9
10.0,25.0,19.0,12.0,2.0,950,1,2,0
4.0,6.0,0.0,17.0,4.0,644,1,2,8
12.0,25.0,0.0,17.0,4.0,1278,1,2,0
10.0,25.0,20.0,12.0,4.0,1558,1,1,24
10.0,6.0,0.0,17.0,4.0,192,1,2,0
2.0,25.0,58.0,8.0,4.0,481,1,2,0
10.0,25.0,0.0,17.0,4.0,645,1,2,8
2.0,25.0,103.0,5.0,4.0,635,1,2,0
24.0,25.0,0.0,17.0,4.0,2233,1,1,16
2.0,0.0,0.0,17.0,4.0,169,1,1,16
24.0,16.0,100.0,1.0,4.0,1741,0,9,23
0.0,10.0,0.0,17.0,2.0,1790,1,1,32
7.0,25.0,687.0,8.0,4.0,1565,1,1,24
2.0,25.0,112.0,1.0,4.0,500,1,2,0
16.0,7.0,0.0,17.0,4.0,659,1,1,9
16.0,7.0,0.0,17.0,4.0,2037,1,1,24
25.0,0.0,10.0,12.0,4.0,168,1,1,16
25.0,28.0,35.0,12.0,2.0,1653,1,1,16
16.0,18.0,40.0,8.0,4.0,1522,1,1,24
1.0,18.0,78.0,1.0,4.0,691,2,8,21
12.0,25.0,109.0,5.0,4.0,2331,1,2,0
4.0,6.0,34.0,9.0,2.0,1433,1,1,17
22.0,25.0,0.0,17.0,4.0,130,1,1,24
23.0,18.0,0.0,17.0,4.0,2260,2,8,21
4.0,6.0,37.0,5.0,4.0,1320,1,1,9
24.0,28.0,238.0,8.0,7.0,871,1,1,16
2.0,5.0,0.0,17.0,4.0,35,1,2,0
2.0,12.0,19.0,12.0,2.0,96,1,1,27
23.0,6.0,0.0,17.0,4.0,87,1,2,0
24.0,11.0,121.0,1.0,2.0,1006,1,1,15
5.0,6.0,0.0,17.0,4.0,1392,1,1,27
26.0,13.0,32.0,9.0,2.0,702,1,1,9
4.0,6.0,0.0,17.0,2.0,2267,1,1,27
10.0,0.0,19.0,12.0,4.0,1586,1,1,16
25.0,6.0,75.0,5.0,4.0,2403,1,1,27
24.0,28.0,126.8499984741211,7.650000095367432,7.0,2349,1,1,16
4.0,6.0,0.0,17.0,4.0,2267,1,1,27
2.0,0.0,48.0,12.0,4.0,2209,1,1,16
17.0,25.0,0.0,17.0,2.0,1735,1,1,16
4.0,6.0,6.0,12.0,4.0,1491,1,1,27
7.0,12.0,36.0,12.0,4.0,2389,1,1,9
26.0,0.0,0.0,17.0,4.0,717,1,1,16
2.0,0.0,11.0,12.0,4.0,166,1,1,16
27.0,18.0,269.0,1.0,4.0,2068,1,1,16
15.0,6.0,50.0,10.0,4.0,1398,1,1,27
25.0,16.0,14.0,10.0,4.0,1892,1,2,25
15.0,16.0,0.0,17.0,4.0,1373,1,2,25
25.0,16.0,82.0,5.0,4.0,720,1,1,9
23.0,5.0,70.0,12.0,4.0,2092,1,1,9
22.0,5.0,8.0,12.0,4.0,254,1,1,17
25.0,27.0,98.0,5.0,4.0,1694,1,1,27
7.0,12.0,19.0,13.0,4.0,887,1,1,27
9.0,5.0,65.0,5.0,4.0,1178,1,1,17
10.0,5.0,0.0,17.0,2.0,2065,1,1,17
15.0,16.0,31.0,12.0,4.0,2084,1,1,9
25.0,16.0,634.0,10.0,1.0,2236,1,2,25
1.0,16.0,95.0,1.0,4.0,1890,1,2,25
15.0,16.0,0.0,17.0,4.0,932,1,1,17
23.0,6.0,0.0,17.0,2.0,627,1,2,0
4.0,16.0,0.0,17.0,4.0,1894,1,2,25
2.0,16.0,119.0,1.0,4.0,2079,1,1,9
12.0,16.0,0.0,17.0,4.0,1947,1,1,9
15.0,9.0,34.0,17.0,4.0,2391,1,1,9
25.0,16.0,25.0,10.0,4.0,934,1,1,17
4.0,6.0,0.0,17.0,4.0,1262,1,2,0
4.0,6.0,0.0,17.0,4.0,592,2,8,21
2.0,25.0,26.0,5.0,4.0,1820,1,2,0
24.0,6.0,23.0,12.0,4.0,66,1,1,17
2.0,9.0,37.0,12.0,4.0,924,1,6,14
25.0,16.0,46.0,10.0,4.0,2371,1,2,25
3.0,16.0,0.0,17.0,4.0,1877,1,2,25
25.0,25.0,44.0,8.0,4.0,1246,1,2,0
23.0,7.0,269.0,1.0,4.0,1361,1,2,0
6.0,22.0,30.0,12.0,4.0,1863,1,2,0
23.0,25.0,56.0,12.0,4.0,770,1,2,0
22.0,18.0,0.0,17.0,4.0,1210,1,1,24
10.0,25.0,57.0,5.0,4.0,490,1,2,0
10.0,7.0,55.0,5.0,4.0,1702,1,7,20
2.0,25.0,11.0,14.0,4.0,316,1,2,0
23.0,18.0,0.0,17.0,4.0,581,1,2,0
2.0,6.0,300.0,10.0,6.0,586,1,2,0
4.0,24.0,166.0,8.0,4.0,669,1,1,11
30.0,25.0,601.0,12.0,6.0,312,1,2,0
12.0,16.0,0.0,17.0,4.0,1704,1,1,17
12.0,5.0,0.0,17.0,4.0,1879,1,2,25
1.0,9.0,77.0,1.0,4.0,1064,1,1,17
7.0,25.0,1422.0,10.0,6.0,2002,1,2,0
1.0,7.0,0.0,17.0,4.0,1840,1,1,24
4.0,6.0,40.0,12.0,4.0,2118,1,2,0
7.0,6.0,435.0,8.0,6.0,173,2,8,21
1.0,6.0,126.0,1.0,4.0,1719,2,8,21
2.0,6.0,0.0,17.0,4.0,2175,1,1,27
23.0,6.0,0.0,17.0,4.0,171,2,8,21
7.0,6.0,0.0,17.0,4.0,1351,2,8,21
26.0,27.0,107.0,17.0,4.0,1091,1,1,17
24.0,24.0,928.0,8.0,0.0,1543,1,1,16
24.0,25.0,7.0,14.0,4.0,1247,1,2,0
22.0,7.0,0.0,17.0,4.0,2108,1,1,27
10.0,25.0,62.0,12.0,4.0,1295,1,2,0
1.0,30.0,11.0,13.0,4.0,693,2,8,21
10.0,25.0,0.0,17.0,4.0,982,1,1,24
16.0,27.0,51.0,12.0,4.0,1490,1,2,0
7.0,25.0,31.0,12.0,4.0,2153,1,2,0
4.0,25.0,0.0,17.0,2.0,968,1,2,0
10.0,20.0,0.0,17.0,4.0,1037,1,2,0
7.0,20.0,72.0,9.0,4.0,869,1,2,0
1.0,20.0,0.0,17.0,4.0,1533,1,2,0
2.0,25.0,127.0,1.0,4.0,1044,1,2,0
7.0,25.0,0.0,17.0,4.0,1281,1,2,0
15.0,25.0,0.0,17.0,2.0,901,1,2,0
2.0,20.0,0.0,17.0,4.0,1082,1,2,0
10.0,20.0,10.0,12.0,4.0,2101,1,2,0
2.0,25.0,13.0,13.0,4.0,13,1,2,0
9.0,18.0,0.0,17.0,2.0,1644,1,2,0
2.0,25.0,72.0,5.0,4.0,56,1,2,0
23.0,25.0,303.0,14.0,4.0,769,1,2,0
13.0,25.0,55.0,5.0,4.0,952,1,2,0
23.0,25.0,16.0,12.0,4.0,1388,1,2,0
4.0,25.0,0.0,17.0,4.0,737,1,2,0
7.0,25.0,0.0,17.0,4.0,547,1,2,0
7.0,25.0,0.0,17.0,4.0,535,1,2,0
26.0,20.0,64.0,12.0,4.0,652,1,1,27
23.0,25.0,0.0,17.0,4.0,1134,1,2,0
15.0,25.0,33.0,12.0,4.0,1256,1,2,0
4.0,25.0,0.0,17.0,4.0,1112,1,2,0
10.0,20.0,0.0,17.0,4.0,1532,1,2,0
24.0,27.0,0.0,17.0,4.0,141,1,1,17
3.0,20.0,0.0,17.0,4.0,1,1,1,27
2.0,20.0,139.0,1.0,4.0,2412,1,1,27
17.0,25.0,0.0,17.0,2.0,1441,1,2,0
5.0,25.0,76.0,4.0,4.0,1805,1,2,0
2.0,12.0,48.0,12.0,2.0,791,1,2,0
23.0,25.0,0.0,17.0,4.0,775,1,2,0
10.0,25.0,84.0,14.0,4.0,529,1,2,0
2.0,25.0,8.0,10.0,4.0,736,1,2,0
1.0,27.0,0.0,17.0,4.0,1455,1,2,0
10.0,20.0,0.0,17.0,4.0,1954,1,2,0
7.0,27.0,0.0,17.0,4.0,107,1,1,27
5.0,25.0,0.0,17.0,4.0,903,1,2,0
2.0,25.0,42.0,10.0,4.0,569,1,2,0
29.0,27.0,0.0,17.0,4.0,2342,1,2,0
23.0,27.0,75.0,12.0,4.0,1928,1,2,0
7.0,25.0,0.0,17.0,4.0,1391,1,2,0
4.0,25.0,0.0,17.0,4.0,231,1,2,0
10.0,12.0,5.0,9.0,4.0,2111,1,1,24
7.0,25.0,71.0,12.0,4.0,566,1,2,0
7.0,25.0,30.0,12.0,4.0,1170,1,2,0
17.0,7.0,30.0,8.0,4.0,399,1,2,0
4.0,25.0,0.0,11.0,4.0,1446,1,2,0
3.0,10.0,50.0,13.0,4.0,817,1,1,17
4.0,20.0,145.0,1.0,4.0,2106,1,2,0
10.0,25.0,11.0,12.0,4.0,480,1,2,0
22.0,25.0,0.0,17.0,4.0,1805,1,2,0
4.0,27.0,10.0,10.0,4.0,1430,1,1,17
10.0,27.0,0.0,17.0,4.0,1497,1,1,27
19.0,7.0,4.0,11.0,4.0,2324,1,2,0
9.0,27.0,70.0,12.0,4.0,424,1,2,0
1.0,20.0,0.0,17.0,4.0,692,2,8,21
10.0,20.0,0.0,17.0,2.0,192,1,2,0
3.0,18.0,9.0,8.0,4.0,1824,1,2,0
8.0,20.0,0.0,17.0,4.0,2256,2,8,21
29.0,25.0,0.0,17.0,4.0,1125,1,2,0
7.0,25.0,0.0,17.0,4.0,767,1,2,0
23.0,25.0,119.0,5.0,4.0,1492,1,2,0
15.0,25.0,0.0,17.0,4.0,1129,1,2,0
29.0,11.0,0.0,17.0,4.0,1168,1,1,15
10.0,20.0,95.0,1.0,4.0,1599,1,2,0
2.0,25.0,0.0,17.0,4.0,1690,1,2,0
10.0,25.0,0.0,17.0,4.0,1112,1,2,0
26.0,25.0,96.0,1.0,4.0,1817,1,2,0
2.0,25.0,139.0,1.0,4.0,2020,1,2,0
8.0,6.0,95.0,9.0,4.0,1663,1,2,0
24.0,27.0,0.0,17.0,4.0,601,1,2,25
25.0,27.0,71.0,5.0,4.0,995,1,2,0
23.0,25.0,29.0,12.0,4.0,772,1,2,0
8.0,25.0,15.0,9.0,2.0,1493,1,2,0
10.0,20.0,15.0,14.0,4.0,1084,1,2,0
2.0,6.0,0.0,17.0,4.0,318,1,1,27
12.0,25.0,0.0,17.0,4.0,900,1,2,0
10.0,20.0,58.0,5.0,4.0,194,1,2,0
7.0,21.0,24.0,12.0,4.0,1627,1,1,24
24.0,7.0,0.0,11.0,4.0,420,1,2,0
8.0,7.0,0.0,17.0,2.0,413,1,2,0
2.0,25.0,72.0,8.0,4.0,1128,1,2,0
6.0,25.0,26.0,12.0,4.0,2197,1,2,0
23.0,7.0,52.0,9.0,4.0,2325,1,2,0
2.0,25.0,0.0,17.0,4.0,504,1,2,0
2.0,25.0,11.0,8.0,4.0,2196,1,2,0
9.0,27.0,22.0,12.0,2.0,1455,1,2,0
24.0,7.0,0.0,17.0,4.0,1712,2,8,21
23.0,25.0,0.0,17.0,4.0,1539,1,2,0
23.0,25.0,0.0,17.0,4.0,1389,1,2,0
2.0,25.0,0.0,17.0,4.0,539,1,2,0
4.0,20.0,0.0,17.0,4.0,2316,1,2,0
15.0,21.0,0.0,17.0,4.0,745,1,2,25
25.0,27.0,24.0,12.0,2.0,999,1,2,0
2.0,12.0,670.0,1.0,4.0,1580,1,2,0
2.0,25.0,10.0,9.0,2.0,1150,1,2,0
7.0,20.0,0.0,11.0,4.0,155,1,2,0
4.0,25.0,0.0,17.0,4.0,511,1,2,0
7.0,25.0,73.0,1.0,4.0,903,1,2,0
15.0,25.0,7.0,10.0,4.0,1633,1,1,24
2.0,5.0,14.0,10.0,4.0,1176,1,1,17
25.0,25.0,0.0,17.0,4.0,801,1,2,0
2.0,12.0,5.0,9.0,4.0,1642,1,2,0
4.0,25.0,10.0,14.0,4.0,1194,1,2,0
5.0,25.0,33.0,8.0,4.0,803,1,2,0
10.0,6.0,5.0,9.0,4.0,1925,1,2,0
2.0,11.0,0.25,17.0,4.0,442,1,1,27
10.0,25.0,0.0,17.0,2.0,2153,1,2,0
10.0,12.0,13.0,9.0,4.0,1345,1,2,0
10.0,20.0,26.0,12.0,4.0,959,1,2,0
2.0,20.0,25.0,12.0,4.0,1072,1,2,0
9.0,27.0,0.0,17.0,4.0,2174,2,8,21
10.0,20.0,43.0,5.0,4.0,1506,1,1,32
2.0,20.0,150.0,1.0,4.0,279,1,1,27
